Date,CampaignID,Impressions,Reach,Spend_IDR,Conversions,Event_Leads,Revenue_IDR,Channel,Sub_Channel,Objective,Target_CPA_IDR
2025-11-27,DIG_GOOGLE_001,290528,194240,5171570,82.69607755073328,0,16920524,Digital,Google,Conversions,100000
2025-11-28,DIG_GOOGLE_001,234261,188370,4549814,78.70528455083301,0,14352741,Digital,Google,Conversions,100000
2025-11-29,DIG_GOOGLE_001,191562,153325,6096106,95.35945886450888,0,22636299,Digital,Google,Conversions,100000
2025-11-30,DIG_GOOGLE_001,541667,454399,6881051,156.83262110562217,0,24698699,Digital,Google,Conversions,100000
2025-12-02,DIG_GOOGLE_001,541398,446260,2805691,43.04902218444997,0,10321424,Digital,Google,Conversions,100000
2025-12-03,DIG_GOOGLE_001,540459,482466,4697381,82.56590528265603,0,16461098,Digital,Google,Conversions,100000
2025-12-05,DIG_GOOGLE_001,199291,134374,3397621,63.48043178385767,0,13561310,Digital,Google,Conversions,100000
2025-12-07,DIG_GOOGLE_001,517137,431576,5150984,91.33404834674931,0,19604793,Digital,Google,Conversions,100000
2025-12-08,DIG_GOOGLE_001,351751,249550,2871659,51.8439808441814,0,9249371,Digital,Google,Conversions,100000
2025-12-11,DIG_GOOGLE_001,306443,256109,5456708,102.25950187545612,0,20002685,Digital,Google,Conversions,100000
2025-12-12,DIG_GOOGLE_001,355404,224704,4975449,111.2557855823506,0,16938158,Digital,Google,Conversions,100000
2025-12-13,DIG_GOOGLE_001,560259,348422,3972282,64.70884306770843,0,15429809,Digital,Google,Conversions,100000
2025-12-14,DIG_GOOGLE_001,510904,423131,5666473,89.11323683954008,0,19611499,Digital,Google,Conversions,100000
2025-12-15,DIG_GOOGLE_001,573515,449197,4141965,65.68691547262151,0,13162416,Digital,Google,Conversions,100000
2025-12-16,DIG_GOOGLE_001,299941,242995,4813978,76.7621226589594,0,16554623,Digital,Google,Conversions,100000
2025-12-18,DIG_GOOGLE_001,248378,182999,5415508,94.02308245893,0,18789895,Digital,Google,Conversions,100000
2025-12-23,DIG_GOOGLE_001,325715,229699,4453637,94.79260734639432,0,14677906,Digital,Google,Conversions,100000
2025-12-24,DIG_GOOGLE_001,375648,317129,4843842,125.46658588321188,0,18973453,Digital,Google,Conversions,100000
2025-12-26,DIG_GOOGLE_001,346457,255334,4336071,73.05389673518914,0,14228055,Digital,Google,Conversions,100000
2025-12-28,DIG_GOOGLE_001,541376,414614,6582357,106.4733199640657,0,21847450,Digital,Google,Conversions,100000
2025-12-30,DIG_GOOGLE_001,187507,137118,1621876,31.981675148287177,0,5614307,Digital,Google,Conversions,100000
2025-12-31,DIG_GOOGLE_001,394030,314721,5929175,111.81079326083533,0,18309411,Digital,Google,Conversions,100000
2024-01-01,DIG_GOOGLE_002,100319,81220,982695,5.150179035209974,0,1208203,Digital,Google,Lead_Generation,110000
2024-01-02,DIG_GOOGLE_002,138800,115293,1276525,8.44193663421709,0,1934968,Digital,Google,Lead_Generation,110000
2024-01-03,DIG_GOOGLE_002,134485,107686,1665310,11.441633433548244,0,2501893,Digital,Google,Lead_Generation,110000
2024-01-04,DIG_GOOGLE_002,84674,75681,1114080,10.77514250351931,0,2045688,Digital,Google,Lead_Generation,110000
2024-01-05,DIG_GOOGLE_002,123467,82220,1994115,16.791744550331632,0,2623791,Digital,Google,Lead_Generation,110000
2024-01-06,DIG_GOOGLE_002,213572,180589,671272,6.028187733727192,0,1224962,Digital,Google,Lead_Generation,110000
2024-01-08,DIG_GOOGLE_002,199509,136344,1369751,7.031385972186718,0,1230756,Digital,Google,Lead_Generation,110000
2024-01-10,DIG_GOOGLE_002,174170,156676,1963820,13.781007719340614,0,3424608,Digital,Google,Lead_Generation,110000
2024-01-11,DIG_GOOGLE_002,125553,102116,806815,2.221301752261214,0,500023,Digital,Google,Lead_Generation,110000
2024-01-13,DIG_GOOGLE_002,98077,84589,1509048,13.446350827074625,0,2862426,Digital,Google,Lead_Generation,110000
2024-01-14,DIG_GOOGLE_002,103395,73096,1799621,17.01893821990115,0,2574881,Digital,Google,Lead_Generation,110000
2024-01-16,DIG_GOOGLE_002,60392,45378,642504,4.523691453840585,0,1005177,Digital,Google,Lead_Generation,110000
2024-01-17,DIG_GOOGLE_002,153538,94934,990940,7.181595718453616,0,1536022,Digital,Google,Lead_Generation,110000
2024-01-22,DIG_GOOGLE_002,161894,103649,1098913,9.564566696117966,0,2030296,Digital,Google,Lead_Generation,110000
2024-01-23,DIG_GOOGLE_002,118232,90519,677811,2.8419050471522103,0,687524,Digital,Google,Lead_Generation,110000
2024-01-24,DIG_GOOGLE_002,157903,95689,539947,3.343611330666294,0,819914,Digital,Google,Lead_Generation,110000
2024-01-26,DIG_GOOGLE_002,115212,71190,1495850,13.175564784363722,0,2194708,Digital,Google,Lead_Generation,110000
2024-01-27,DIG_GOOGLE_002,204932,167984,1530169,18.85949629581517,0,3023925,Digital,Google,Lead_Generation,110000
2024-01-28,DIG_GOOGLE_002,111300,70667,976492,8.110745117342349,0,1291296,Digital,Google,Lead_Generation,110000
2024-01-29,DIG_GOOGLE_002,127191,104623,1976463,0.0,0,2582363,Digital,Google,Lead_Generation,110000
2024-01-30,DIG_GOOGLE_002,82358,68040,1774867,13.827315332129,0,3316631,Digital,Google,Lead_Generation,110000
2024-02-01,DIG_GOOGLE_002,195515,163105,1020203,5.46441894413071,0,1087869,Digital,Google,Lead_Generation,110000
2024-02-02,DIG_GOOGLE_002,110648,82653,1345912,12.793462963453852,0,2586007,Digital,Google,Lead_Generation,110000
2024-02-03,DIG_GOOGLE_002,173896,144953,1102795,5.120938995309307,0,1004745,Digital,Google,Lead_Generation,110000
2024-02-05,DIG_GOOGLE_002,88220,64241,1734283,10.688284083522392,0,2347224,Digital,Google,Lead_Generation,110000
2024-02-07,DIG_GOOGLE_002,73980,54885,795595,7.085711254945717,0,1444789,Digital,Google,Lead_Generation,110000
2024-02-14,DIG_GOOGLE_002,109460,95940,1894897,10.139999904596506,0,2213647,Digital,Google,Lead_Generation,110000
2024-02-15,DIG_GOOGLE_002,160353,144169,1572864,6.335985817775227,0,1122768,Digital,Google,Lead_Generation,110000
2024-02-17,DIG_GOOGLE_002,120730,79537,1603047,8.654627115767203,0,1860174,Digital,Google,Lead_Generation,110000
2024-02-18,DIG_GOOGLE_002,152170,132669,999618,6.304884672832379,0,1235110,Digital,Google,Lead_Generation,110000
2024-02-20,DIG_GOOGLE_002,86767,58700,619849,2.367503436495806,0,481546,Digital,Google,Lead_Generation,110000
2024-02-21,DIG_GOOGLE_002,138158,106858,1082695,4.822149053662393,0,1005891,Digital,Google,Lead_Generation,110000
2024-02-22,DIG_GOOGLE_002,155968,132252,1008007,7.662922484186382,0,1865808,Digital,Google,Lead_Generation,110000
2024-02-23,DIG_GOOGLE_002,94449,60562,628303,2.8215397232449257,0,599861,Digital,Google,Lead_Generation,110000
2024-02-24,DIG_GOOGLE_002,137340,91510,880683,5.35568670640381,0,957193,Digital,Google,Lead_Generation,110000
2024-02-26,DIG_GOOGLE_002,75423,45276,1332119,5.111081844942479,0,1100431,Digital,Google,Lead_Generation,110000
2024-02-28,DIG_GOOGLE_002,149610,117219,648414,0.0,0,698623,Digital,Google,Lead_Generation,110000
2024-02-29,DIG_GOOGLE_002,183060,123299,1128887,7.224978665225254,0,1251775,Digital,Google,Lead_Generation,110000
2024-03-01,DIG_GOOGLE_002,165680,144960,993673,3.960209234861889,0,857047,Digital,Google,Lead_Generation,110000
2024-03-05,DIG_GOOGLE_002,197420,118866,1626580,13.816122131746353,0,3039194,Digital,Google,Lead_Generation,110000
2024-03-06,DIG_GOOGLE_002,187674,162366,1608457,15.569140050642307,0,2617589,Digital,Google,Lead_Generation,110000
2024-03-09,DIG_GOOGLE_002,59406,45350,612456,2.4367117698059864,0,377038,Digital,Google,Lead_Generation,110000
2024-03-10,DIG_GOOGLE_002,126569,110788,1412241,5.139374537524518,0,928513,Digital,Google,Lead_Generation,110000
2024-03-11,DIG_GOOGLE_002,185429,139044,1784340,16.105095672490226,0,2951548,Digital,Google,Lead_Generation,110000
2024-03-12,DIG_GOOGLE_002,156195,109112,1641530,15.972210551032903,0,2723099,Digital,Google,Lead_Generation,110000
2024-03-13,DIG_GOOGLE_002,69654,47951,897278,6.300772553724263,0,1568165,Digital,Google,Lead_Generation,110000
2024-03-14,DIG_GOOGLE_002,193174,155645,1456567,6.984982695552925,0,1538096,Digital,Google,Lead_Generation,110000
2024-03-18,DIG_GOOGLE_002,176941,154225,987191,3.010690748533685,0,552459,Digital,Google,Lead_Generation,110000
2024-03-19,DIG_GOOGLE_002,168879,115770,513594,1.622593555414937,0,346512,Digital,Google,Lead_Generation,110000
2024-03-20,DIG_GOOGLE_002,127612,102799,1707482,12.891445784150257,0,2522825,Digital,Google,Lead_Generation,110000
2024-03-22,DIG_GOOGLE_002,93599,64729,1254791,6.354708003904326,0,1092827,Digital,Google,Lead_Generation,110000
2024-03-24,DIG_GOOGLE_002,73806,54755,894347,4.381324065908983,0,1075468,Digital,Google,Lead_Generation,110000
2024-03-25,DIG_GOOGLE_002,120660,77589,1480187,10.464202325959972,0,2596252,Digital,Google,Lead_Generation,110000
2024-03-26,DIG_GOOGLE_002,73916,59644,1860184,6.567122456732697,0,1594373,Digital,Google,Lead_Generation,110000
2024-03-27,DIG_GOOGLE_002,72590,64059,1622878,14.6246363077278,0,3145806,Digital,Google,Lead_Generation,110000
2024-03-28,DIG_GOOGLE_002,86991,71491,1770606,14.388636388481563,0,3250751,Digital,Google,Lead_Generation,110000
2024-03-30,DIG_GOOGLE_002,170969,107372,1291116,6.712276030811222,0,1559514,Digital,Google,Lead_Generation,110000
2024-04-01,DIG_GOOGLE_002,149621,94186,785885,4.127948937306376,0,824901,Digital,Google,Lead_Generation,110000
2024-04-04,DIG_GOOGLE_002,183137,124138,1728586,5.366619036163762,0,937853,Digital,Google,Lead_Generation,110000
2024-04-06,DIG_GOOGLE_002,153799,125218,1344016,13.391430091682128,0,2452624,Digital,Google,Lead_Generation,110000
2024-04-07,DIG_GOOGLE_002,162469,114900,1122916,11.150579775795272,0,1962160,Digital,Google,Lead_Generation,110000
2024-04-09,DIG_GOOGLE_002,71889,56700,851602,7.426186483115864,0,1637238,Digital,Google,Lead_Generation,110000
2024-04-10,DIG_GOOGLE_002,98956,68370,753435,5.697614440967939,0,1303116,Digital,Google,Lead_Generation,110000
2024-04-11,DIG_GOOGLE_002,164547,127135,1320363,6.195450029629746,0,1207232,Digital,Google,Lead_Generation,110000
2024-04-13,DIG_GOOGLE_002,162624,130554,1384101,9.574281613640483,0,1503135,Digital,Google,Lead_Generation,110000
2024-04-14,DIG_GOOGLE_002,169871,106724,1912137,0.0,0,2668712,Digital,Google,Lead_Generation,110000
2024-04-15,DIG_GOOGLE_002,199021,160811,1587173,13.665558436258952,0,2619282,Digital,Google,Lead_Generation,110000
2024-04-16,DIG_GOOGLE_002,180188,161998,1272219,10.218042419324329,0,1997738,Digital,Google,Lead_Generation,110000
2024-04-18,DIG_GOOGLE_002,159010,129207,618432,2.1296865711881683,0,321459,Digital,Google,Lead_Generation,110000
2024-04-20,DIG_GOOGLE_002,108512,89857,1776718,19.78173263570446,0,3506029,Digital,Google,Lead_Generation,110000
2024-04-21,DIG_GOOGLE_002,108386,65324,1831161,7.6659683181068035,0,1388727,Digital,Google,Lead_Generation,110000
2024-04-22,DIG_GOOGLE_002,148893,130681,669903,6.738816096625087,0,1220020,Digital,Google,Lead_Generation,110000
2024-04-24,DIG_GOOGLE_002,103032,89652,1713879,16.094654637179794,0,2735190,Digital,Google,Lead_Generation,110000
2024-04-26,DIG_GOOGLE_002,100597,84054,1110705,2.955830280151747,0,727983,Digital,Google,Lead_Generation,110000
2024-04-27,DIG_GOOGLE_002,161420,144098,1832259,0.0,0,3652599,Digital,Google,Lead_Generation,110000
2024-04-29,DIG_GOOGLE_002,174419,151686,1585367,14.05126877054692,0,2922688,Digital,Google,Lead_Generation,110000
2024-04-30,DIG_GOOGLE_002,98034,71597,953118,6.874824658240384,0,1210468,Digital,Google,Lead_Generation,110000
2024-05-01,DIG_GOOGLE_002,149482,111993,1244308,11.21869250114191,0,1772769,Digital,Google,Lead_Generation,110000
2024-05-02,DIG_GOOGLE_002,181398,159942,599662,4.212421207840075,0,714070,Digital,Google,Lead_Generation,110000
2024-05-03,DIG_GOOGLE_002,69716,58508,1822086,17.409540215988454,0,3278538,Digital,Google,Lead_Generation,110000
2024-05-04,DIG_GOOGLE_002,113358,87929,1334418,11.91667413130909,0,2564130,Digital,Google,Lead_Generation,110000
2024-05-05,DIG_GOOGLE_002,120874,103738,1747164,7.033257262421482,0,1525017,Digital,Google,Lead_Generation,110000
2024-05-06,DIG_GOOGLE_002,100419,85780,822947,9.426489103529898,0,1536083,Digital,Google,Lead_Generation,110000
2024-05-07,DIG_GOOGLE_002,147341,103778,1303698,4.151815241585537,0,780916,Digital,Google,Lead_Generation,110000
2024-05-08,DIG_GOOGLE_002,82232,56350,1212882,8.841205257873918,0,2144030,Digital,Google,Lead_Generation,110000
2024-05-09,DIG_GOOGLE_002,98105,87171,955955,3.399988279641431,0,626152,Digital,Google,Lead_Generation,110000
2024-05-10,DIG_GOOGLE_002,56806,35899,1681073,5.758526988782987,0,1184234,Digital,Google,Lead_Generation,110000
2024-05-12,DIG_GOOGLE_002,127327,96972,943767,0.0,0,1886348,Digital,Google,Lead_Generation,110000
2024-05-14,DIG_GOOGLE_002,157555,140754,1395083,11.862373716404791,0,2166946,Digital,Google,Lead_Generation,110000
2024-05-16,DIG_GOOGLE_002,164491,134705,1564368,5.080193878723054,0,1027755,Digital,Google,Lead_Generation,110000
2024-05-19,DIG_GOOGLE_002,194878,131682,788574,4.37314629126506,0,1029207,Digital,Google,Lead_Generation,110000
2024-05-20,DIG_GOOGLE_002,172981,110356,1101843,7.921410737557966,0,1795671,Digital,Google,Lead_Generation,110000
2024-05-21,DIG_GOOGLE_002,66460,46871,505423,1.506897945150148,0,326553,Digital,Google,Lead_Generation,110000
2024-05-22,DIG_GOOGLE_002,179610,148478,1768852,6.958893123050641,0,1536233,Digital,Google,Lead_Generation,110000
2024-05-23,DIG_GOOGLE_002,77628,53127,1284870,5.493893732754825,0,1248236,Digital,Google,Lead_Generation,110000
2024-05-24,DIG_GOOGLE_002,64198,44233,1602520,9.698108602399772,0,2111944,Digital,Google,Lead_Generation,110000
2024-05-26,DIG_GOOGLE_002,228516,173215,2289965,25.25591320862745,0,4479653,Digital,Google,Lead_Generation,110000
2024-05-27,DIG_GOOGLE_002,73896,49925,1686165,14.37129229231851,0,3189893,Digital,Google,Lead_Generation,110000
2024-05-29,DIG_GOOGLE_002,147668,121063,802306,3.9353026781629583,0,952164,Digital,Google,Lead_Generation,110000
2024-05-30,DIG_GOOGLE_002,83191,59395,915470,5.9052368905102295,0,906421,Digital,Google,Lead_Generation,110000
2024-06-02,DIG_GOOGLE_002,82019,54706,611313,4.560180227566076,0,1076507,Digital,Google,Lead_Generation,110000
2024-06-03,DIG_GOOGLE_002,111547,69444,719639,3.0715670432418927,0,591629,Digital,Google,Lead_Generation,110000
2024-06-06,DIG_GOOGLE_002,183512,163269,634557,5.192908952384182,0,952682,Digital,Google,Lead_Generation,110000
2024-06-07,DIG_GOOGLE_002,176290,134325,1556959,10.44372280759868,0,2158483,Digital,Google,Lead_Generation,110000
2024-06-08,DIG_GOOGLE_002,145866,105051,1461405,12.318562052793418,0,2053349,Digital,Google,Lead_Generation,110000
2024-06-11,DIG_GOOGLE_002,153303,98427,1378335,5.286486957075849,0,1186546,Digital,Google,Lead_Generation,110000
2024-06-12,DIG_GOOGLE_002,135075,89838,1858322,0.0,0,2771593,Digital,Google,Lead_Generation,110000
2024-06-13,DIG_GOOGLE_002,132152,92549,1277340,0.0,0,2515742,Digital,Google,Lead_Generation,110000
2024-06-14,DIG_GOOGLE_002,71770,54824,603027,4.877119517219951,0,1077211,Digital,Google,Lead_Generation,110000
2024-06-15,DIG_GOOGLE_002,82020,65794,2185635,19.18148119499445,0,4166087,Digital,Google,Lead_Generation,110000
2024-06-16,DIG_GOOGLE_002,189443,142052,1319617,11.929953269555751,0,2363210,Digital,Google,Lead_Generation,110000
2024-06-18,DIG_GOOGLE_002,164107,128363,1389358,10.784689851406824,0,2414095,Digital,Google,Lead_Generation,110000
2024-06-19,DIG_GOOGLE_002,192363,137157,1683829,13.17644880711539,0,3111328,Digital,Google,Lead_Generation,110000
2024-06-20,DIG_GOOGLE_002,103820,75126,629409,6.105974571356328,0,1144283,Digital,Google,Lead_Generation,110000
2024-06-22,DIG_GOOGLE_002,60778,44936,1915919,16.604129684667072,0,3752324,Digital,Google,Lead_Generation,110000
2024-06-24,DIG_GOOGLE_002,115011,93312,547283,3.950032482262485,0,805539,Digital,Google,Lead_Generation,110000
2024-06-25,DIG_GOOGLE_002,150470,101765,1189967,9.387117710074165,0,2179577,Digital,Google,Lead_Generation,110000
2024-06-27,DIG_GOOGLE_002,148401,125920,1093625,8.50788488768549,0,1464068,Digital,Google,Lead_Generation,110000
2024-06-30,DIG_GOOGLE_002,94903,81565,820147,5.554167538714102,0,844299,Digital,Google,Lead_Generation,110000
2024-07-03,DIG_GOOGLE_002,147302,119785,1305213,0.0,0,2338596,Digital,Google,Lead_Generation,110000
2024-07-04,DIG_GOOGLE_002,103920,67946,1655017,7.1351630267000585,0,1392819,Digital,Google,Lead_Generation,110000
2024-07-05,DIG_GOOGLE_002,102548,64351,517968,3.536230925927977,0,809186,Digital,Google,Lead_Generation,110000
2024-07-06,DIG_GOOGLE_002,211797,180426,1730778,11.115019479859308,0,2568950,Digital,Google,Lead_Generation,110000
2024-07-07,DIG_GOOGLE_002,90804,80934,841349,6.845947436045691,0,1625670,Digital,Google,Lead_Generation,110000
2024-07-08,DIG_GOOGLE_002,176111,126546,773753,8.722567937922197,0,1486479,Digital,Google,Lead_Generation,110000
2024-07-10,DIG_GOOGLE_002,125742,109117,1089832,7.950119771178222,0,1691413,Digital,Google,Lead_Generation,110000
2024-07-12,DIG_GOOGLE_002,110503,98645,832663,3.582534334515151,0,582582,Digital,Google,Lead_Generation,110000
2024-07-13,DIG_GOOGLE_002,135101,102623,2005975,11.186186962757851,0,2304188,Digital,Google,Lead_Generation,110000
2024-07-14,DIG_GOOGLE_002,204378,153735,1865257,7.275296851378259,0,1647081,Digital,Google,Lead_Generation,110000
2024-07-15,DIG_GOOGLE_002,76564,67512,1010429,3.517571941131369,0,827674,Digital,Google,Lead_Generation,110000
2024-07-16,DIG_GOOGLE_002,157302,131705,1701037,5.3518432248926615,0,1092716,Digital,Google,Lead_Generation,110000
2024-07-18,DIG_GOOGLE_002,75154,59222,1846925,5.786737150733081,0,1108897,Digital,Google,Lead_Generation,110000
2024-07-20,DIG_GOOGLE_002,191787,162895,1933356,15.188537548435722,0,3455943,Digital,Google,Lead_Generation,110000
2024-07-21,DIG_GOOGLE_002,109983,90374,1826891,10.273616668232345,0,2302603,Digital,Google,Lead_Generation,110000
2024-07-22,DIG_GOOGLE_002,112375,72886,1396316,8.75692827349512,0,1944365,Digital,Google,Lead_Generation,110000
2024-07-23,DIG_GOOGLE_002,142710,121959,616353,2.248598093624937,0,411420,Digital,Google,Lead_Generation,110000
2024-07-24,DIG_GOOGLE_002,118620,97424,599359,4.170141291332297,0,929956,Digital,Google,Lead_Generation,110000
2024-07-25,DIG_GOOGLE_002,84800,61032,907476,2.1543594715908734,0,472627,Digital,Google,Lead_Generation,110000
2024-07-26,DIG_GOOGLE_002,159281,124765,1028898,8.222956006180166,0,1745294,Digital,Google,Lead_Generation,110000
2024-07-27,DIG_GOOGLE_002,139795,123071,1747942,0.0,0,2009565,Digital,Google,Lead_Generation,110000
2024-07-28,DIG_GOOGLE_002,183573,122342,1907099,17.56589014362516,0,3659583,Digital,Google,Lead_Generation,110000
2024-07-30,DIG_GOOGLE_002,71878,48686,1518325,0.0,0,860657,Digital,Google,Lead_Generation,110000
2024-07-31,DIG_GOOGLE_002,124953,88992,978540,3.937793631966712,0,965332,Digital,Google,Lead_Generation,110000
2024-08-01,DIG_GOOGLE_002,50691,40294,1230718,9.618245257516834,0,1622229,Digital,Google,Lead_Generation,110000
2024-08-02,DIG_GOOGLE_002,64122,42712,1012547,7.992163273022493,0,1360454,Digital,Google,Lead_Generation,110000
2024-08-03,DIG_GOOGLE_002,132108,80932,2283665,0.0,0,3827504,Digital,Google,Lead_Generation,110000
2024-08-04,DIG_GOOGLE_002,159079,104354,742258,3.520531748609881,0,880077,Digital,Google,Lead_Generation,110000
2024-08-05,DIG_GOOGLE_002,170581,118749,1055093,8.689569371404179,0,1843172,Digital,Google,Lead_Generation,110000
2024-08-06,DIG_GOOGLE_002,115002,96368,1581928,16.968844285985767,0,2701916,Digital,Google,Lead_Generation,110000
2024-08-07,DIG_GOOGLE_002,125597,111801,1115793,12.477637511364328,0,1922636,Digital,Google,Lead_Generation,110000
2024-08-08,DIG_GOOGLE_002,76813,57224,1857492,7.7785321094935025,0,1831519,Digital,Google,Lead_Generation,110000
2024-08-10,DIG_GOOGLE_002,74245,64653,2341795,15.085127388063976,0,3476704,Digital,Google,Lead_Generation,110000
2024-08-11,DIG_GOOGLE_002,209217,141343,732739,7.657398579117585,0,1327958,Digital,Google,Lead_Generation,110000
2024-08-12,DIG_GOOGLE_002,148867,132989,703710,3.94216559560274,0,607039,Digital,Google,Lead_Generation,110000
2024-08-13,DIG_GOOGLE_002,77095,63488,1192922,6.308941613838535,0,1478460,Digital,Google,Lead_Generation,110000
2024-08-14,DIG_GOOGLE_002,79460,60847,859762,2.6513572803992824,0,660921,Digital,Google,Lead_Generation,110000
2024-08-16,DIG_GOOGLE_002,134508,112886,587365,4.76853185701038,0,1161773,Digital,Google,Lead_Generation,110000
2024-08-17,DIG_GOOGLE_002,89896,74059,730880,2.1237943933377323,0,466260,Digital,Google,Lead_Generation,110000
2024-08-18,DIG_GOOGLE_002,100535,70341,1573070,10.564847364162672,0,1837269,Digital,Google,Lead_Generation,110000
2024-08-20,DIG_GOOGLE_002,137079,87318,1852468,14.37794358863644,0,2440842,Digital,Google,Lead_Generation,110000
2024-08-21,DIG_GOOGLE_002,112784,96883,1922823,19.79566568239948,0,3695949,Digital,Google,Lead_Generation,110000
2024-08-22,DIG_GOOGLE_002,176577,154718,1356383,10.79434794765349,0,1961577,Digital,Google,Lead_Generation,110000
2024-08-23,DIG_GOOGLE_002,50447,34100,1459532,10.736873955416188,0,2682195,Digital,Google,Lead_Generation,110000
2024-08-24,DIG_GOOGLE_002,105747,73635,768287,7.934825549247332,0,1242411,Digital,Google,Lead_Generation,110000
2024-08-26,DIG_GOOGLE_002,198208,128036,1139007,4.856187126395518,0,755307,Digital,Google,Lead_Generation,110000
2024-08-27,DIG_GOOGLE_002,58337,47550,1470593,12.823995821687436,0,2504488,Digital,Google,Lead_Generation,110000
2024-08-28,DIG_GOOGLE_002,73953,64980,710423,2.878350953937353,0,643710,Digital,Google,Lead_Generation,110000
2024-08-29,DIG_GOOGLE_002,133324,91705,1483141,5.3541412078456165,0,891736,Digital,Google,Lead_Generation,110000
2024-08-30,DIG_GOOGLE_002,71812,57943,1115224,8.221017364625109,0,1286764,Digital,Google,Lead_Generation,110000
2024-08-31,DIG_GOOGLE_002,198553,158452,943203,10.04493923485288,0,1756251,Digital,Google,Lead_Generation,110000
2024-09-01,DIG_GOOGLE_002,125858,101577,1352765,6.960310554406957,0,1729638,Digital,Google,Lead_Generation,110000
2024-09-03,DIG_GOOGLE_002,193354,139936,1953903,15.898110375146986,0,2934417,Digital,Google,Lead_Generation,110000
2024-09-05,DIG_GOOGLE_002,58244,44976,1267633,6.303277469962696,0,1046496,Digital,Google,Lead_Generation,110000
2024-09-09,DIG_GOOGLE_002,84980,59042,1037674,3.5417606869996665,0,629757,Digital,Google,Lead_Generation,110000
2024-09-10,DIG_GOOGLE_002,134104,98104,1047175,0.0,0,1546910,Digital,Google,Lead_Generation,110000
2024-09-11,DIG_GOOGLE_002,183775,110892,643105,1.890370176247468,0,442889,Digital,Google,Lead_Generation,110000
2024-09-12,DIG_GOOGLE_002,199521,163234,1740196,13.691902066801006,0,3251205,Digital,Google,Lead_Generation,110000
2024-09-13,DIG_GOOGLE_002,195773,164955,840035,7.292559572450143,0,1551736,Digital,Google,Lead_Generation,110000
2024-09-14,DIG_GOOGLE_002,59978,36362,1026349,9.58447109531777,0,1825895,Digital,Google,Lead_Generation,110000
2024-09-15,DIG_GOOGLE_002,228901,149933,639297,4.22624664565686,0,959998,Digital,Google,Lead_Generation,110000
2024-09-17,DIG_GOOGLE_002,62091,51538,1310140,4.531653421837609,0,812394,Digital,Google,Lead_Generation,110000
2024-09-18,DIG_GOOGLE_002,177287,135466,629250,2.6645084476454164,0,525510,Digital,Google,Lead_Generation,110000
2024-09-22,DIG_GOOGLE_002,227879,170061,817723,3.0616086092819947,0,514714,Digital,Google,Lead_Generation,110000
2024-09-23,DIG_GOOGLE_002,89642,73342,1654496,8.32624089668073,0,1977085,Digital,Google,Lead_Generation,110000
2024-09-26,DIG_GOOGLE_002,111987,83697,1102427,8.459334807801568,0,1629229,Digital,Google,Lead_Generation,110000
2024-09-27,DIG_GOOGLE_002,126617,96167,1178705,11.070488116829427,0,1760905,Digital,Google,Lead_Generation,110000
2024-09-29,DIG_GOOGLE_002,171889,144248,1015411,7.913842053316276,0,1767679,Digital,Google,Lead_Generation,110000
2024-09-30,DIG_GOOGLE_002,72040,50614,1467958,4.9866910995967855,0,1235289,Digital,Google,Lead_Generation,110000
2024-10-03,DIG_GOOGLE_002,178102,158077,1553527,4.478175327276443,0,893697,Digital,Google,Lead_Generation,110000
2024-10-04,DIG_GOOGLE_002,112346,69833,1342363,8.510658229320724,0,2043031,Digital,Google,Lead_Generation,110000
2024-10-05,DIG_GOOGLE_002,196342,170369,2023129,14.021450060404144,0,2853736,Digital,Google,Lead_Generation,110000
2024-10-06,DIG_GOOGLE_002,76030,50197,1548878,8.736004249196661,0,2120628,Digital,Google,Lead_Generation,110000
2024-10-08,DIG_GOOGLE_002,59657,43254,1637817,10.108428324552458,0,1530164,Digital,Google,Lead_Generation,110000
2024-10-09,DIG_GOOGLE_002,98872,61238,700109,5.370556056920769,0,1254633,Digital,Google,Lead_Generation,110000
2024-10-10,DIG_GOOGLE_002,174056,155326,1956336,8.944350086683661,0,1437882,Digital,Google,Lead_Generation,110000
2024-10-13,DIG_GOOGLE_002,127578,107858,1532854,8.07825237547281,0,1735338,Digital,Google,Lead_Generation,110000
2024-10-14,DIG_GOOGLE_002,192184,115528,584337,5.10248696008246,0,1054634,Digital,Google,Lead_Generation,110000
2024-10-17,DIG_GOOGLE_002,172681,116319,1546729,13.403835292996447,0,2479234,Digital,Google,Lead_Generation,110000
2024-10-20,DIG_GOOGLE_002,92711,61207,675467,1.5539715415592288,0,361191,Digital,Google,Lead_Generation,110000
2024-10-21,DIG_GOOGLE_002,106996,92585,1589011,16.5066546251978,0,3070064,Digital,Google,Lead_Generation,110000
2024-10-22,DIG_GOOGLE_002,145852,125905,1179848,5.59057797228002,0,1007974,Digital,Google,Lead_Generation,110000
2024-10-23,DIG_GOOGLE_002,180052,124789,1060286,11.320522261652949,0,1718322,Digital,Google,Lead_Generation,110000
2024-10-24,DIG_GOOGLE_002,167763,102207,1167563,9.08590674489026,0,1558399,Digital,Google,Lead_Generation,110000
2024-10-25,DIG_GOOGLE_002,189281,129835,1391696,8.523826653448495,0,1822232,Digital,Google,Lead_Generation,110000
2024-10-26,DIG_GOOGLE_002,119067,97743,1392870,8.296766637473267,0,1441448,Digital,Google,Lead_Generation,110000
2024-10-27,DIG_GOOGLE_002,198957,174464,1966057,6.544476519815437,0,1102537,Digital,Google,Lead_Generation,110000
